entity_type,entity_id,entity_name,season,mu,sigma
driver,5,,2,-0.26171523332595825,0.2918357849121094
driver,8,,2,0.40658003091812134,0.07808088511228561
driver,9,,2,-0.2866861820220947,0.20291417837142944
driver,10,,2,-0.3024211525917053,0.3113287389278412
driver,13,,2,0.08399847149848938,0.10421495884656906
driver,15,,2,-0.6271264553070068,0.30699554085731506
driver,16,,2,-0.38319212198257446,0.16123907268047333
driver,17,,2,0.2755836248397827,0.19856324791908264
driver,18,,2,0.6488084197044373,0.12250634282827377
driver,20,,2,1.7383427619934082,0.08460310846567154
driver,22,,2,-0.21078532934188843,0.2710018754005432
driver,24,,2,-0.870474636554718,0.3114696145057678
driver,30,,2,-0.5069383978843689,0.27739405632019043
driver,37,,2,-0.08240006864070892,0.28995221853256226
driver,39,,2,-0.4957488477230072,0.328738272190094
driver,67,,2,-0.25710922479629517,0.30199676752090454
driver,153,,2,-0.44220948219299316,0.3077259063720703
driver,154,,2,-0.07516536116600037,0.09296602010726929
driver,155,,2,-0.002154771238565445,0.23133979737758636
driver,807,,2,0.2946019172668457,0.08128689974546432
driver,808,,2,0.06796854734420776,0.3287094831466675
driver,811,,2,-0.336145281791687,0.27425816655158997
driver,812,,2,-0.7679819464683533,0.3049541115760803
driver,813,,2,-0.28974074125289917,0.13571447134017944
driver,814,,2,-0.22871938347816467,0.1871032565832138
driver,815,,2,0.33653292059898376,0.07475941628217697
driver,816,,2,-0.7343696355819702,0.2836742103099823
driver,817,,2,0.1613997370004654,0.07907746732234955
driver,818,,2,-0.2485787570476532,0.17595386505126953
driver,819,,2,-0.09030649811029434,0.21649757027626038
driver,820,,2,-0.6557645797729492,0.16569313406944275
driver,821,,2,-0.14540141820907593,0.12979669868946075
driver,822,,2,0.06920285522937775,0.07785534858703613
driver,823,,2,-0.45200467109680176,0.21200378239154816
driver,824,,2,-0.6080119013786316,0.1762658953666687
driver,825,,2,0.39850443601608276,0.112190842628479
driver,826,,2,0.28722232580184937,0.09533356875181198
driver,827,,2,-0.03046928346157074,0.33137673139572144
driver,828,,2,-0.08818361908197403,0.11598651111125946
driver,829,,2,-0.3655071258544922,0.23160883784294128
driver,830,,2,0.48272770643234253,0.08399102836847305
driver,831,,2,0.3510132133960724,0.16911938786506653
driver,832,,2,0.5360852479934692,0.09042991697788239
driver,833,,2,0.02367265336215496,0.23331372439861298
driver,834,,2,0.23239225149154663,0.25584277510643005
driver,835,,2,-0.1364903599023819,0.16722489893436432
driver,836,,2,-0.2230433225631714,0.16919292509555817
driver,837,,2,-0.8357425332069397,0.2172616422176361
driver,838,,2,0.2640793025493622,0.1385512799024582
driver,839,,2,0.17339365184307098,0.09030120819807053
driver,840,,2,-0.10804197937250137,0.0807182639837265
driver,841,,2,0.0015321355313062668,0.13627059757709503
driver,842,,2,0.23441922664642334,0.0996660590171814
driver,843,,2,-0.19134004414081573,0.18640905618667603
driver,844,,2,0.197819322347641,0.10190757364034653
driver,845,,2,-0.3533478379249573,0.1907738894224167
driver,846,,2,0.38471925258636475,0.1050356775522232
driver,847,,2,-0.014712512493133545,0.10680101811885834
driver,848,,2,0.20900055766105652,0.10836460441350937
driver,849,,2,-0.1827557384967804,0.12061994522809982
driver,850,,2,-0.5718392729759216,0.2527935802936554
driver,851,,2,0.1896628737449646,0.3144034445285797
driver,852,,2,0.02828875556588173,0.11858461797237396
driver,853,,2,-0.24887967109680176,0.2140505164861679
driver,854,,2,0.08398525416851044,0.15967418253421783
driver,855,,2,-0.0924486294388771,0.11681457608938217
driver,856,,2,-0.2710229456424713,0.22246208786964417
driver,857,,2,0.2870807945728302,0.1518791913986206
