entity_type,entity_id,entity_name,season,mu,sigma
constructor,15,,4,0.06884445250034332,0.06977850198745728
constructor,131,,4,1.346416711807251,0.07493029534816742
constructor,164,,4,-0.6296736001968384,0.11200857162475586
constructor,166,,4,-0.47693684697151184,0.11373236030340195
constructor,205,,4,-0.41906988620758057,0.1531214565038681
constructor,206,,4,-0.18333086371421814,0.13610132038593292
constructor,207,,4,-1.1022076606750488,0.12669077515602112
constructor,208,,4,-0.03485238552093506,0.1276850700378418
constructor,209,,4,-0.5191378593444824,0.11875922232866287
constructor,210,,4,0.20424169301986694,0.09813505411148071
driver,1,,5,1.6963400840759277,0.09070092439651489
driver,2,,5,-0.5888820886611938,0.29343411326408386
driver,3,,5,1.3453850746154785,0.2017643302679062
driver,4,,5,0.5685634613037109,0.09586671739816666
driver,5,,5,-0.3217397928237915,0.28365302085876465
driver,8,,5,0.6018811464309692,0.10581984370946884
driver,9,,5,-0.5965062975883484,0.21989992260932922
driver,10,,5,-0.6674386858940125,0.3545059561729431
driver,13,,5,0.32895487546920776,0.1771588921546936
driver,15,,5,-0.3897544741630554,0.342782586812973
driver,16,,5,-0.6865600347518921,0.27710720896720886
driver,17,,5,0.47381627559661865,0.31312403082847595
driver,18,,5,0.42147791385650635,0.21057534217834473
driver,20,,5,0.5078835487365723,0.0968596339225769
driver,22,,5,-0.2281821370124817,0.297541081905365
driver,24,,5,-1.0759433507919312,0.2957580089569092
driver,30,,5,-0.18482230603694916,0.32156574726104736
driver,37,,5,-0.4200980067253113,0.33066248893737793
driver,39,,5,-0.9533926844596863,0.2917564809322357
driver,67,,5,-0.2343481332063675,0.27876585721969604
driver,153,,5,-0.24985988438129425,0.29881495237350464
driver,154,,5,0.1196167916059494,0.11791672557592392
driver,155,,5,-0.10239923745393753,0.2645433843135834
driver,807,,5,0.31601065397262573,0.11768265813589096
driver,808,,5,0.006616093218326569,0.31090372800827026
driver,811,,5,-0.25753647089004517,0.2978120744228363
driver,812,,5,-0.83058762550354,0.3031509220600128
driver,813,,5,-0.28924164175987244,0.29428043961524963
driver,814,,5,0.02788272500038147,0.31060734391212463
driver,815,,5,0.8064658641815186,0.10024292767047882
driver,816,,5,-0.9502080678939819,0.29350095987319946
driver,817,,5,1.1328719854354858,0.10042940080165863
driver,818,,5,0.21335500478744507,0.30549919605255127
driver,819,,5,-0.33703920245170593,0.31517595052719116
driver,820,,5,-0.9214773178100586,0.2849689722061157
driver,821,,5,-0.25428974628448486,0.2234778106212616
driver,822,,5,1.103607177734375,0.08355485647916794
driver,823,,5,-0.8365143537521362,0.31394967436790466
driver,824,,5,-0.7864022850990295,0.2648662328720093
driver,825,,5,0.20224866271018982,0.12002602964639664
driver,826,,5,0.43056178092956543,0.14237664639949799
driver,827,,5,-0.17791500687599182,0.3169131875038147
driver,828,,5,-0.13771170377731323,0.1461012065410614
driver,829,,5,-0.3768921196460724,0.29982420802116394
driver,830,,5,0.8008887767791748,0.08943004906177521
driver,831,,5,-0.10564059764146805,0.19808919727802277
driver,832,,5,0.8463854789733887,0.08940628170967102
driver,833,,5,-0.2119801938533783,0.26905521750450134
driver,834,,5,-0.3714897632598877,0.2891508936882019
